801 CNTNAP2 ROBO1 593.0
802 CNTNAP2 KCNAB2 615.0
803 CNTNAP2 ZIC4 622.0
804 COA3 UBE2Z 543.0
805 COA3 COX4I1 838.0
806 COBLL1 EPB41L4A 551.0
807 COBLL1 IRS1 434.0
808 COBLL1 PPP1R3B 457.0
809 COBLL1 LYPLAL1 612.0
810 COBLL1 PACSIN3 884.0
811 COL10A1 SOX9 849.0
812 COL10A1 COL1A2 511.0
813 COL10A1 COL3A1 467.0
814 COL10A1 COL13A1 419.0
815 COL10A1 COL5A1 435.0
816 COL10A1 SLC35G1 439.0
817 COL10A1 COL5A2 491.0
818 COL10A1 SPP1 514.0
819 COL13A1 PNPLA3 435.0
820 COL13A1 COL1A2 447.0
821 COL13A1 COL6A2 455.0
822 COL13A1 COL3A1 447.0
823 COL13A1 MARC1 499.0
824 COL13A1 COL5A1 457.0
825 COL13A1 COL5A2 464.0
826 COL13A1 CRACR2A 506.0
827 COL13A1 LAMA2 586.0
828 COL1A2 DCN 974.0
829 COL1A2 FAP 648.0
830 COL1A2 TGFB1 612.0
831 COL1A2 SERPINE1 579.0
832 COL1A2 SOX9 554.0
833 COL1A2 LOXL1 605.0
834 COL1A2 IL1B 414.0
835 COL1A2 LUM 996.0
836 COL1A2 RFX5 464.0
837 COL1A2 PCOLCE2 930.0
838 COL1A2 ITGB5 750.0
839 COL1A2 MKX 416.0
840 COL1A2 TNF 419.0
841 COL1A2 JUN 420.0
842 COL1A2 LAMA2 420.0
